ID_pedido,anos_experiencia_agente,classificacao_agente,latitude_loja,longitude_loja,latitude_entrega,longitude_entrega,data_pedido,hora_pedido,hora_retirada,clima,trafego,veiculo,area,categoria_produto,tempo_entrega
ped_qrg6m43ig,15,3.9,13.071320884104752,80.24924164035687,13.11498885946765,80.30766367339099,2024-03-10,20:15:00,20:20:00,Ventania,Congestionamento,Motocicleta,Metropolitano,Eletronicos,91
ped_rf6oye5q0,2,3.9,13.02372302928755,80.22163510441922,13.12340387722974,80.31887808549781,2024-03-16,17:15:00,17:30:00,Ventania,Medio,Scooter,Urbano,Lazer,170
ped_ed7k1fcsm,18,4.6,21.155298857635355,72.7675793055312,21.169352578438204,72.77335097501933,2024-03-17,09:45:00,09:55:00,Nublado,Baixo,Motocicleta,Urbano,Roupas,22
ped_xgecl9lhv,11,4.7,26.907796914819546,75.7562072652734,26.94987065317856,75.80401977189894,2024-03-17,21:30:00,21:40:00,Tempestade,Congestionamento,Scooter,Metropolitano,Esportes,161
ped_kcfipl8h9,2,4.2,12.966970755240329,77.60410689994308,13.007092850449506,77.63016925586264,2024-04-05,14:50:00,15:05:00,Nublado,Alto,Scooter,Metropolitano,Esportes,153
ped_ejq2oaiyg,1,3.6,13.009924601416058,80.26226785464537,13.058220053735564,80.28624838084679,2024-03-28,23:35:00,23:50:00,Ensolarado,Baixo,Scooter,Outro,Roupas,94
ped_16vmr03ks,14,3.7,19.08730998861016,72.84299741804405,19.147858918820436,72.88045707586788,2024-03-07,18:00:00,18:10:00,Ventania,Medio,Scooter,Metropolitano,Acessorios,120
ped_zvxzs0qd2,6,4.2,21.1996924071142,72.78773728717286,21.25225973105255,72.841241480134,2024-03-03,23:35:00,23:45:00,Neblina,Baixo,Motocicleta,Metropolitano,Cuidados pessoais,69
ped_vsdtdxwb2,9,4.6,22.740898586596757,75.87451637926272,22.777529566772756,75.93705203644757,2024-03-21,15:55:00,16:00:00,Neblina,Medio,Van,Metropolitano,Livros,160
ped_0qps1wava,11,4.1,23.357478465756564,85.3310485275636,23.402508522509073,85.36614410188545,2024-03-15,13:25:00,13:35:00,Ventania,Alto,Scooter,Metropolitano,Calçados,159
ped_9glrqop4w,9,4.1,23.369373279955354,85.33620956604368,23.406822923835527,85.36082757510296,2024-03-13,22:50:00,23:00:00,Chuvoso,Baixo,Scooter,Metropolitano,Lazer,158
ped_16rd7f71p,1,4.9,17.41867267039536,78.36229266008426,17.536145232133443,78.46395951879559,2024-03-27,18:45:00,18:50:00,Nublado,Medio,Motocicleta,Metropolitano,Pets,150
ped_8fcdw7cnw,8,3.8,0.007536834342294847,-0.006918038665240743,0.13420384325205567,0.12945238796484296,2024-03-14,20:40:00,20:55:00,Ventania,Congestionamento,Scooter,Metropolitano,Mercado,118
ped_s0bnka9vi,16,4.4,22.766201396488043,75.90548742785394,22.80822629165283,75.94408978137105,2024-03-17,21:40:00,21:55:00,Chuvoso,Congestionamento,Motocicleta,Metropolitano,Livros,137
ped_tnkltl874,17,4.8,12.939868207640112,77.60369844503309,13.072236415891748,77.76709201353543,2024-03-18,21:40:00,21:55:00,Ventania,Congestionamento,Motocicleta,Metropolitano,Cozinha,127
ped_fkk8vh6om,10,4.9,22.758483320010974,75.89839573630235,22.763557619710852,75.9270391195031,2024-03-30,20:30:00,20:45:00,Chuvoso,Congestionamento,Scooter,Metropolitano,Brinquedos,138
ped_0h3ly6q1q,17,4.0,21.13027021633231,72.76528202793058,21.18157533656339,72.79971134541927,2024-03-26,23:45:00,23:55:00,Nublado,Baixo,Scooter,Urbano,Cuidados pessoais,87
ped_jr1zl9v9t,1,4.1,30.87849360323113,75.80207323399705,30.97364164886718,75.89551035799009,2024-02-12,19:40:00,19:55:00,Tempestade,Congestionamento,Motocicleta,Metropolitano,Mercado,117
ped_h9qcgxdlk,6,5.0,13.026922764428603,80.1718362807345,13.082487383405368,80.22510017804214,2024-03-03,20:15:00,20:20:00,Nublado,Congestionamento,Motocicleta,Metropolitano,Joias,117
ped_acjt5szua,19,4.2,13.040420594916192,80.26864221668254,13.108087595966172,80.34301518752739,2024-04-04,20:35:00,20:50:00,Neblina,Congestionamento,Scooter,Metropolitano,Livros,76
ped_vjko6vnct,8,5.0,18.930912679576807,72.83169824968931,19.00630249464598,72.93493108779694,2024-03-29,17:10:00,17:15:00,Neblina,Medio,Scooter,Metropolitano,Livros,77
ped_ocdjawvh7,2,4.3,22.767641970756262,75.89617483462173,22.7923392093866,75.92814273684935,2024-04-05,17:55:00,18:00:00,Neblina,Medio,Van,Metropolitano,Cosmeticos,147
ped_hf5fpod9i,5,4.4,13.048835771999343,80.25210293504598,13.200009153307876,80.36945632327081,2024-03-16,17:50:00,18:05:00,Nublado,Medio,Scooter,Metropolitano,Lanches,33
ped_55ghqfxse,16,3.7,12.28392031565388,76.62966604697854,12.332466128429656,76.68002685076713,2024-04-05,13:10:00,13:20:00,Ventania,Alto,Motocicleta,Metropolitano,Mercado,52
ped_z90d0ljf4,2,4.2,0.005812320049778814,0.013843314317745126,0.08493200365279992,0.09565946940978749,2024-04-06,19:10:00,19:15:00,Chuvoso,Congestionamento,Motocicleta,Metropolitano,Lazer,34
ped_zv8u4glch,18,5.0,12.980145500953675,77.63340678217631,13.081415154544091,77.72946708058531,2024-03-10,17:35:00,17:45:00,Tempestade,Medio,Scooter,Metropolitano,Roupas,143
ped_7mzwj2i9o,1,4.8,21.161415025582,72.77561570595019,21.17103440490955,72.78369321803643,2024-04-01,10:30:00,10:45:00,Ventania,Baixo,Motocicleta,Metropolitano,Cozinha,125
ped_o2fqx3tt2,19,3.7,26.90634647527272,75.79633570717597,26.94151828357084,75.87725041834625,2024-03-21,17:55:00,18:00:00,Ventania,Medio,Motocicleta,Metropolitano,Esportes,134
ped_2qv43xtf1,3,4.7,21.16500950514567,72.77720186992856,21.168870208358754,72.77700220902038,2024-03-26,10:45:00,10:50:00,Tempestade,Baixo,Motocicleta,Metropolitano,Calçados,160
ped_tr1yk1ywq,10,3.7,17.424175493218375,78.41311641557179,17.473883802982286,78.45289646261385,2024-03-05,23:50:00,00:05:00,Chuvoso,Baixo,Scooter,Metropolitano,Acessorios,61
ped_rw8bim3y0,9,4.4,30.89369516116735,75.81384432123731,30.996850714919688,75.90624905406683,2024-02-12,21:20:00,21:35:00,Nublado,Congestionamento,Motocicleta,Metropolitano,Joias,40
ped_6orfz1yry,10,3.9,18.563715815634236,73.77925271256575,18.615827377295137,73.83783249002846,2024-03-26,18:50:00,19:00:00,Ventania,Medio,Motocicleta,Metropolitano,Calçados,103
ped_zsfhpzp32,1,3.8,30.8856935588438,75.81348586359763,30.972006205948556,75.91796909202901,2024-02-14,20:45:00,20:55:00,Tempestade,Congestionamento,Motocicleta,Urbano,Eletronicos,167
ped_3b8bm6e58,12,4.9,13.066082468032828,80.24248381194695,13.155329721225577,80.33643161510216,2024-03-31,22:45:00,22:55:00,Ensolarado,Baixo,Scooter,Metropolitano,Eletronicos,97
ped_dz3myex7y,1,3.9,17.440748987949767,78.40056559592503,17.499531068157307,78.50219721596783,2024-03-20,18:35:00,18:50:00,Neblina,Medio,Scooter,Metropolitano,Esportes,122
ped_syw6f1zc4,11,4.9,30.35308968027102,78.06954812885081,30.412903379063362,78.12593700961132,2024-02-13,22:40:00,22:45:00,Neblina,Baixo,Motocicleta,Metropolitano,Joias,40
ped_qnz666507,9,4.6,12.975676279450047,77.61360194340367,13.008469823552279,77.63021752390686,2024-03-26,12:00:00,12:05:00,Ventania,Alto,Motocicleta,Metropolitano,Casa,176
ped_zizba3pgb,19,4.9,18.556392329339143,73.9159465272348,18.568999740587007,73.92411344415807,2024-03-24,09:00:00,09:10:00,Nublado,Baixo,Van,Metropolitano,Mercado,53
ped_yg44apimz,10,5.0,22.752744513039634,75.89203462640509,22.770833524388337,75.92282252491847,2024-03-15,10:35:00,10:40:00,Chuvoso,Baixo,Motocicleta,Metropolitano,Lazer,65
ped_6l5221scl,7,3.7,12.961531139614204,80.2313283211064,13.037562897818113,80.34687421122577,2024-03-20,19:25:00,19:30:00,Ventania,Congestionamento,Van,Metropolitano,Calçados,152
ped_7y90awcll,4,3.9,12.974196548023686,77.58242833880247,13.020023014288915,77.62332951697519,2024-03-28,13:50:00,14:00:00,Ensolarado,Alto,Motocicleta,Urbano,Casa,165
ped_mfyamr85a,12,4.7,22.31052309994283,73.15996660677268,22.413737159377384,73.27551978020239,2024-03-02,17:15:00,17:30:00,Tempestade,Medio,Scooter,Metropolitano,Cosmeticos,130
ped_42ys8m2lh,19,4.7,12.915852199345565,77.68772121415125,12.954458413114423,77.74261509021605,2024-03-28,17:40:00,17:45:00,Chuvoso,Medio,Scooter,Metropolitano,Lanches,99
ped_zhe0io8n6,11,4.9,23.36918535570463,85.32720545679024,23.449381683886152,85.40950307145464,2024-03-16,21:35:00,21:40:00,Neblina,Congestionamento,Scooter,Metropolitano,Eletronicos,147
ped_zsat3pbuz,7,4.8,19.256917811815676,72.83837812890317,19.317854101748512,72.91954974804388,2024-03-31,19:30:00,19:45:00,Ventania,Congestionamento,Motocicleta,Metropolitano,Livros,165
ped_cbsa6sb2g,4,3.5,13.027359410289037,80.27217737846597,13.158453602542961,80.4023608138191,2024-03-25,19:40:00,19:45:00,Nublado,Congestionamento,Motocicleta,Urbano,Brinquedos,41
ped_ogz9u2fgv,2,4.4,19.0362902380497,72.83313560349231,19.101392590241485,72.85265822521423,2024-03-28,20:25:00,20:30:00,Chuvoso,Congestionamento,Scooter,Metropolitano,Livros,27
ped_b2y81jtws,14,4.3,10.947313207252318,76.94275616801247,11.091694866286991,77.10564458530419,2024-03-08,20:00:00,20:05:00,Ventania,Congestionamento,Motocicleta,Metropolitano,Casa,122
ped_gv4jk1gs0,16,3.9,30.880138667553606,75.82656647408895,30.963558215965833,75.89781922349343,2024-02-13,17:35:00,17:50:00,Neblina,Medio,Scooter,Metropolitano,Pets,24
ped_2qg2salkb,5,3.7,17.39137784318358,78.44399901684453,17.509897713013135,78.5165556889715,2024-03-25,20:00:00,20:15:00,Neblina,Congestionamento,Motocicleta,Metropolitano,Lanches,68
ped_ngk4q4twd,17,4.4,17.41824449086529,78.42867346614834,17.56747537703853,78.54061273778983,2024-03-20,18:45:00,19:00:00,Neblina,Medio,Scooter,Metropolitano,Acessorios,98
ped_3g1hcqrgv,14,4.9,26.912129500759306,75.81257497224087,27.02491439512566,75.93954784027886,2024-04-02,19:50:00,20:05:00,Ventania,Congestionamento,Motocicleta,Metropolitano,Eletronicos,53
ped_tz8vgclt6,13,4.0,26.92287633360676,75.75052860866168,26.94293628343979,75.75251582808268,2024-04-05,11:25:00,11:35:00,Tempestade,Alto,Scooter,Metropolitano,Eletronicos,49
ped_sg254nxcg,12,4.8,-0.0015118105019131778,-0.005259390923468165,0.06805926481874507,0.09503113418734996,2024-04-04,22:20:00,22:30:00,Chuvoso,Baixo,Motocicleta,Metropolitano,Lanches,117
ped_qoawz4jzn,11,3.7,18.543872254724246,73.82825657609541,18.58716814072511,73.89603419675217,2024-04-05,22:45:00,22:55:00,Neblina,Baixo,Motocicleta,Urbano,Cuidados pessoais,95
ped_vrveyhzu6,16,4.4,26.891901557398345,75.80259882977434,27.04428364801717,75.92553287711388,2024-03-04,18:25:00,18:35:00,Chuvoso,Medio,Scooter,Metropolitano,Esportes,140
ped_wkrlr1uq8,5,4.4,18.541010874257573,73.88628509634603,18.587937144197383,73.94214407004439,2024-03-28,21:55:00,22:05:00,Tempestade,Congestionamento,Motocicleta,Metropolitano,Livros,59
ped_u9frug2t7,19,4.1,22.332707250206195,73.16339104870983,22.42119610896304,73.28428732215916,2024-03-31,20:35:00,20:40:00,Tempestade,Congestionamento,Motocicleta,Metropolitano,Esportes,152
ped_fswee8rg0,19,4.9,13.032018215201088,80.28065719995709,13.033629724973018,80.29516660745729,2024-03-01,18:10:00,18:20:00,Ventania,Medio,Van,Metropolitano,Brinquedos,169
ped_aq2deuwls,7,4.8,-26.470093852875586,80.3106532690339,26.52320428127166,80.3432812936922,2024-02-17,16:25:00,16:35:00,Ventania,Medio,Motocicleta,Metropolitano,Esportes,49
ped_5fevq1vyf,5,4.6,11.01457863253915,76.97556569032812,11.073534813843013,77.05438047668082,2024-03-29,20:30:00,20:45:00,Ventania,Congestionamento,Motocicleta,Metropolitano,Esportes,115
ped_yt8twgmlv,18,4.3,19.184890049558625,72.82709734671958,19.21568511722566,72.85348054957618,2024-03-05,22:35:00,22:45:00,Chuvoso,Baixo,Van,Metropolitano,Eletronicos,78
ped_n4sscp0l9,17,4.6,12.302712224821658,76.64745535991821,12.342764079430184,76.68785336747442,2024-03-26,16:35:00,16:45:00,Tempestade,Medio,Motocicleta,Urbano,Cozinha,148
ped_68vjeits9,5,3.7,21.16536287834073,72.75656005087427,21.229660867324803,72.83054761679904,2024-04-03,20:40:00,20:55:00,Ensolarado,Congestionamento,Motocicleta,Outro,Esportes,98
ped_2s1vf98ww,13,4.7,22.73953670244636,75.89517210481452,22.812378134678802,75.97281627703802,2024-03-12,21:45:00,21:55:00,Ensolarado,Congestionamento,Motocicleta,Metropolitano,Brinquedos,21
ped_u547ja4fp,8,4.2,18.60364612085317,73.77328055757714,18.665232972979823,73.84908058280402,2024-03-05,20:15:00,20:20:00,Tempestade,Congestionamento,Motocicleta,Metropolitano,Cozinha,96
ped_wfviwh6al,9,3.8,26.900744464319406,75.82292734643612,26.973932770563707,75.87975929589649,2024-03-31,21:55:00,22:05:00,Ventania,Congestionamento,Motocicleta,Metropolitano,Calçados,44
ped_cr12w5xbm,14,3.6,21.137839425502605,72.77722338357657,21.160481614373428,72.78533392822284,2024-03-24,11:50:00,11:55:00,Ensolarado,Alto,Scooter,Urbano,Mercado,30
ped_3li0kl6wz,4,4.7,13.056320631996739,80.25463049800534,13.13762842095529,80.31493546343194,2024-04-02,18:10:00,18:15:00,Nublado,Medio,Scooter,Metropolitano,Cuidados pessoais,166
ped_x02b0q3at,5,4.1,19.121443446622088,72.9048142231386,19.143589828830137,72.928051291879,2024-03-13,19:45:00,19:50:00,Neblina,Congestionamento,Scooter,Metropolitano,Livros,23
ped_6u3otg5kb,2,3.7,22.766730943493,75.87945708149802,22.823756879570542,75.94781799896437,2024-03-21,00:00:00,00:15:00,Chuvoso,Baixo,Scooter,Metropolitano,Calçados,165
ped_uxrw2jfdy,9,3.9,12.929306369619885,77.6184181834278,13.036095838155227,77.70799908927312,2024-03-27,18:00:00,18:15:00,Nublado,Medio,Motocicleta,Metropolitano,Joias,151
ped_wg09q52pe,2,3.8,12.322077752680858,76.62366567023388,12.422148966616124,76.713380870336,2024-03-10,23:55:00,00:00:00,Ensolarado,Baixo,Motocicleta,Metropolitano,Lazer,109
ped_qsltdf27k,17,4.9,21.18005853611277,72.77675445398084,21.224559045414736,72.86484340954708,2024-03-12,22:55:00,23:05:00,Tempestade,Baixo,Motocicleta,Metropolitano,Cozinha,157
ped_e8cpydt6x,3,4.8,19.10891235888713,72.85205375947332,19.11092453339904,72.86118095652611,2024-04-05,08:30:00,08:45:00,Ventania,Baixo,Motocicleta,Metropolitano,Esportes,97
ped_dpsyraeqp,14,5.0,18.989364910075246,72.7914950203549,19.08254196304383,72.91813596438914,2024-03-02,23:20:00,23:30:00,Neblina,Baixo,Scooter,Metropolitano,Cosmeticos,90
ped_nt0y3nxqr,14,3.9,22.63131807103912,75.88612189041997,22.677758402582665,75.91714330252967,2024-03-30,15:20:00,15:35:00,Ensolarado,Medio,Motocicleta,Metropolitano,Acessorios,173
ped_xlnbduonl,15,4.8,22.52850836259816,88.37990001862872,22.56691293719943,88.4064392569439,2024-02-15,12:40:00,12:55:00,Ventania,Alto,Scooter,Metropolitano,Roupas,172
ped_qbtjwqz86,7,4.2,18.545548191586395,73.88178863229199,18.627608906487865,73.96641017648068,2024-03-08,18:35:00,18:50:00,Tempestade,Medio,Motocicleta,Metropolitano,Pets,102
ped_6nakajmfh,10,5.0,18.55287866625846,73.7886070597764,18.700632835248918,73.88353776186536,2024-03-08,19:55:00,20:10:00,Tempestade,Congestionamento,Motocicleta,Urbano,Cosmeticos,153
ped_0rqo8ebjj,5,4.4,13.079037224509454,80.24803898435901,13.194985805972115,80.37626202928902,2024-04-02,20:40:00,20:55:00,Tempestade,Congestionamento,Motocicleta,Metropolitano,Pets,31
ped_p0zg77q49,4,3.5,25.43654489825796,81.84174292602665,25.55948234673341,81.96528257285422,2024-02-18,21:25:00,21:40:00,Tempestade,Congestionamento,Motocicleta,Metropolitano,Joias,38
ped_jcpclw6lm,15,3.8,0.0069733471411112125,-0.009808074874308072,0.05210669445780142,0.07353682497013907,2024-03-23,20:45:00,21:00:00,Neblina,Congestionamento,Motocicleta,Urbano,Calçados,49
ped_j32759t9j,2,4.3,12.958842058686304,77.64122685829301,13.090003059218434,77.76577913289758,2024-03-10,18:00:00,18:10:00,Ensolarado,Medio,Scooter,Metropolitano,Esportes,49
ped_wtj52tkga,12,4.7,21.165466192966793,72.77376081910032,21.182145644587955,72.79881933894035,2024-03-09,23:20:00,23:30:00,Ensolarado,Baixo,Scooter,Urbano,Cozinha,121
ped_cn3syixer,19,4.7,19.079196678048223,72.8081476839961,19.124336584601924,72.870239965334,2024-03-28,18:55:00,19:00:00,Ventania,Medio,Scooter,Urbano,Lazer,29
ped_jk7h8go05,12,4.5,12.321084906649826,76.68866229910988,12.39990565662552,76.73619624014556,2024-03-08,23:10:00,23:15:00,Ventania,Baixo,Scooter,Urbano,Cuidados pessoais,57
ped_t5tivyfwv,1,3.6,0.004420270204026766,-0.01310167074291101,0.013385956750622601,0.015038392199178465,2024-03-09,08:30:00,08:45:00,Ensolarado,Baixo,Motocicleta,Metropolitano,Livros,32
ped_dcroyyf2k,6,4.0,26.896067192279332,75.78147777503528,26.983116420002066,75.86580140762584,2024-04-04,22:45:00,23:00:00,Chuvoso,Baixo,Motocicleta,Urbano,Mercado,24
ped_p9u4gligu,5,4.5,-0.009161201944695593,0.0011173510927526768,0.05737620815572458,0.04937504433317039,2024-04-01,17:35:00,17:50:00,Nublado,Medio,Motocicleta,Urbano,Calçados,73
ped_xlugdzhfv,17,3.7,26.88743369760915,75.81801929872644,26.991670988411656,75.89400532806691,2024-03-08,17:45:00,17:55:00,Ventania,Medio,Scooter,Metropolitano,Eletronicos,31
ped_fsudlbgpd,17,4.4,12.973325635170086,80.20632604596621,12.979856291517871,80.23782141150983,2024-03-13,10:30:00,10:40:00,Ensolarado,Baixo,Motocicleta,Metropolitano,Joias,155
ped_7kieaxkc6,7,4.1,23.331999267039713,85.33115505263723,23.48207573260026,85.47474885174618,2024-03-31,19:55:00,20:05:00,Ensolarado,Congestionamento,Scooter,Metropolitano,Lanches,140
ped_0pi9ld7gl,13,3.8,18.52682503274257,73.81137243664192,18.543141030083444,73.83684477991561,2024-03-26,10:40:00,10:45:00,Tempestade,Baixo,Scooter,Metropolitano,Acessorios,165
ped_pkzomnv97,19,3.8,18.5165232980265,73.8628656310988,18.576145121544553,73.921487805994,2024-03-31,19:20:00,19:35:00,Ventania,Congestionamento,Motocicleta,Metropolitano,Calçados,78
ped_o27tlgbyo,5,4.9,22.71965569689636,75.87888194968478,22.81904373336321,75.97328153912879,2024-03-18,21:55:00,22:00:00,Neblina,Congestionamento,Motocicleta,Metropolitano,Cuidados pessoais,61
ped_a36b37vwn,10,4.0,17.449673308483774,78.37400324520023,17.49861370163648,78.43021763684088,2024-03-21,00:00:00,00:05:00,Chuvoso,Baixo,Scooter,Metropolitano,Joias,73
ped_qod6ikogt,8,4.4,21.154100747477834,72.7645305714578,21.289847434153934,72.89569821020659,2024-03-08,17:25:00,17:35:00,Ensolarado,Medio,Scooter,Urbano,Pets,109
ped_d0dv8rqja,8,3.7,12.930496549506676,77.60815320408173,13.00907451647483,77.6604692422278,2024-03-17,22:45:00,23:00:00,Ensolarado,Baixo,Scooter,Metropolitano,Pets,106
ped_qhvl7t2tf,11,4.3,26.940144408767974,75.77979196472968,26.961387050062577,75.83954204390236,2024-03-30,16:40:00,16:50:00,Neblina,Medio,Motocicleta,Metropolitano,Joias,70
ped_kgtk6giyd,17,3.9,11.002317577697328,76.97848529368567,11.084238863027446,77.03414221950258,2024-03-25,22:10:00,22:25:00,Ventania,Baixo,Scooter,Metropolitano,Pets,63
ped_svf3aowl9,14,3.6,30.348092667604238,78.07469262526178,30.426620274814073,78.14300177937947,2024-02-16,20:00:00,20:10:00,Nublado,Congestionamento,Motocicleta,Metropolitano,Joias,90
ped_num8kf821,11,4.8,30.881250487479498,75.83963885208838,30.97637528140847,75.90019419422015,2024-02-16,17:25:00,17:40:00,Ensolarado,Medio,Motocicleta,Metropolitano,Roupas,128
ped_ti3esx7e3,16,4.6,26.908347152039106,75.79852352197035,26.918809594166927,75.79452984089947,2024-03-03,08:50:00,09:05:00,Nublado,Baixo,Motocicleta,Metropolitano,Pets,134
ped_u5gki3wvq,9,4.8,13.072475851049624,80.24338477562902,13.09650267849259,80.29013473902302,2024-03-17,16:40:00,16:55:00,Nublado,Medio,Motocicleta,Metropolitano,Brinquedos,20
ped_9semhtb35,10,4.0,19.860426705840176,75.35719919750203,19.93255989797075,75.41664954582035,2024-02-11,19:30:00,19:35:00,Ventania,Congestionamento,Motocicleta,Metropolitano,Esportes,114
ped_zusjea3i7,2,4.1,17.401502663548293,78.42801067736374,17.443390305148263,78.48288789567387,2024-03-19,22:20:00,22:30:00,Ventania,Baixo,Motocicleta,Metropolitano,Acessorios,151
ped_isz2v6c04,1,4.6,23.23136736490878,77.41239282912477,23.28678662704779,77.46910568157072,2024-02-15,15:10:00,15:25:00,Chuvoso,Medio,Van,Metropolitano,Cuidados pessoais,172
ped_z3nj9gon8,2,4.1,22.54877797087002,88.33408477261209,22.58490497895099,88.37898259600125,2024-02-15,15:30:00,15:40:00,Ensolarado,Medio,Motocicleta,Urbano,Joias,67
ped_1v71i22pu,13,4.9,15.480744147068329,73.83034663597748,15.498834198467762,73.82839920214096,2024-02-17,10:00:00,10:15:00,Ensolarado,Baixo,Motocicleta,Metropolitano,Lanches,157
ped_du188a98o,6,4.3,30.34965450540683,78.07469325055952,30.381817164550476,78.11411495873392,2024-02-15,19:10:00,19:20:00,Ventania,Congestionamento,Motocicleta,Metropolitano,Livros,118
ped_6nxbbqnxq,4,4.6,19.033540122894223,72.83744624756302,19.080880706287125,72.86907537685238,2024-03-09,19:25:00,19:40:00,Ventania,Congestionamento,Scooter,Metropolitano,Cozinha,159
ped_nuxj9n2yq,18,4.0,22.76333095044303,75.89623771452996,22.839393714718454,75.98650090264803,2024-03-25,18:10:00,18:15:00,Neblina,Medio,Scooter,Metropolitano,Casa,140
ped_mqh5lt3te,6,4.7,9.983754747854816,76.34816144280762,10.093785593947192,76.460088060508,2024-02-12,19:50:00,20:00:00,Ventania,Congestionamento,Motocicleta,Metropolitano,Livros,128
ped_sxuosbc82,19,4.2,26.768954372976733,75.82969824733134,26.78495689218392,75.85554829502628,2024-03-30,10:45:00,10:55:00,Neblina,Baixo,Motocicleta,Metropolitano,Cosmeticos,92
ped_zv8n9yjk2,18,3.6,12.98253077683608,77.63780685457121,13.025646745873223,77.70040002591047,2024-03-07,18:40:00,18:50:00,Neblina,Medio,Scooter,Metropolitano,Lanches,73
ped_6ghl9l3l7,1,3.6,26.902204116898382,75.79590198045362,26.936503710483255,75.84321283035206,2024-03-28,15:35:00,15:50:00,Nublado,Medio,Motocicleta,Metropolitano,Lazer,124
ped_63i3gfvgn,14,4.0,13.03585561969125,77.57998164874516,13.046211563938451,77.57216198114236,2024-03-30,08:25:00,08:40:00,Neblina,Baixo,Motocicleta,Urbano,Brinquedos,36
ped_837zu9l03,16,4.0,12.340477586435071,76.62228552816423,12.43343414333993,76.69767147192283,2024-03-14,22:50:00,22:55:00,Tempestade,Baixo,Scooter,Metropolitano,Joias,79
ped_vr3a1bu7f,17,3.5,19.885626946729012,75.32287319642576,19.970440816490676,75.43545525555251,2024-02-16,21:15:00,21:30:00,Ventania,Congestionamento,Motocicleta,Metropolitano,Lanches,103
ped_86wz854pv,10,4.2,-0.01424247452588691,-0.0046683252582064814,0.02303933658101149,0.009885268628179662,2024-03-24,08:25:00,08:35:00,Tempestade,Baixo,Motocicleta,Metropolitano,Eletronicos,111
ped_fdvnuz1uz,17,3.6,11.033445893810914,77.00125013444163,11.03774835976732,77.02624315639281,2024-03-30,11:10:00,11:25:00,Chuvoso,Alto,Motocicleta,Metropolitano,Eletronicos,86
ped_02gd8uhlp,9,4.4,13.042933128244387,80.25607540329631,13.117160041923146,80.32293922515329,2024-03-19,17:20:00,17:35:00,Ventania,Medio,Motocicleta,Metropolitano,Livros,136
ped_pr1o8eyo9,6,4.3,27.17508520461246,78.03313335815997,27.217701841875897,78.15121812439324,2024-02-16,19:30:00,19:40:00,Neblina,Congestionamento,Motocicleta,Metropolitano,Roupas,28
ped_czmeczssg,1,4.0,12.984938191462957,77.69640386383557,12.984608080333377,77.70392026565442,2024-03-24,11:55:00,12:05:00,Tempestade,Alto,Scooter,Metropolitano,Brinquedos,141
ped_yp7qfedvm,2,3.5,13.040702582295243,80.22031808976362,13.144527963650296,80.3079373364608,2024-03-14,20:40:00,20:50:00,Ventania,Congestionamento,Van,Urbano,Cosmeticos,86
ped_9ukfqz26s,1,4.3,22.34000509329061,73.16327585023352,22.38495327854453,73.22308566744654,2024-03-17,20:00:00,20:10:00,Ventania,Congestionamento,Motocicleta,Urbano,Cosmeticos,94
ped_xgvae1m8n,9,4.2,13.016485113599495,80.25321360698703,13.041413658784021,80.27820277200071,2024-03-24,08:35:00,08:40:00,Nublado,Baixo,Motocicleta,Metropolitano,Cosmeticos,75
ped_dw2l4wrlw,14,3.8,12.312351159108605,76.6458031914692,12.370386380111016,76.73993703033841,2024-03-29,18:50:00,19:00:00,Ensolarado,Medio,Scooter,Urbano,Acessorios,159
ped_t8ufk6tai,1,5.0,13.046190383611252,80.27333565447712,13.117998419375937,80.2994480288662,2024-03-09,20:35:00,20:50:00,Neblina,Congestionamento,Motocicleta,Urbano,Eletronicos,143
ped_s71reqma1,17,3.7,19.14992620743319,72.83339311447953,19.223113664989473,72.8743567309408,2024-03-21,23:35:00,23:50:00,Chuvoso,Baixo,Scooter,Metropolitano,Casa,152
ped_jmr7nrmf1,1,4.6,21.17326424878454,72.82374260623143,21.254095914408857,72.87610577675467,2024-04-06,18:00:00,18:15:00,Nublado,Medio,Motocicleta,Metropolitano,Livros,71
ped_4lesj12i1,4,3.7,17.504076940468256,78.56657740417863,17.520666571053614,78.57606004411372,2024-03-03,15:45:00,15:50:00,Tempestade,Medio,Van,Metropolitano,Cozinha,133
ped_99di5fohy,7,4.1,30.354850839309314,78.07238014878706,30.44564226836135,78.15847532801732,2024-02-18,21:40:00,21:45:00,Neblina,Congestionamento,Van,Metropolitano,Lazer,27
ped_7r0dxd0cs,14,4.6,18.9968459211165,72.8407230071927,19.089663734862782,72.91632333244381,2024-03-10,19:25:00,19:30:00,Neblina,Congestionamento,Scooter,Metropolitano,Lanches,52
ped_9sieyzt0h,5,3.9,12.976242032676407,77.62582719052959,13.062624995969799,77.72250603854619,2024-03-29,23:55:00,00:00:00,Neblina,Baixo,Motocicleta,Metropolitano,Lanches,79
ped_atihjsikb,18,4.0,17.442506855250272,78.40018178569622,17.449480560240257,78.41155545551177,2024-04-01,18:55:00,19:00:00,Ventania,Medio,Motocicleta,Metropolitano,Cuidados pessoais,78
ped_hklmkw04v,6,3.7,13.076969205090608,80.26814699742603,13.13279251689265,80.32342173577236,2024-03-28,20:45:00,21:00:00,Nublado,Congestionamento,Motocicleta,Metropolitano,Acessorios,164
